Frequency_GHz,Phase00_deg,Phase01_deg,Phase10_deg,Phase11_deg,SelectedPhaseDifference_deg
8.216,-113.436254776847,-6.16811306272074,-113.629923277896,3.48193000451797,-117.111853282414
8.22,-113.810074386349,-6.48165916341048,-114.00548100249,3.12841786326539,-117.133898865756
8.224,-114.184542481055,-6.79372629803002,-114.381700925444,2.77688589328424,-117.158586818728
8.228,-114.559658433998,-7.10433840727837,-114.758582392249,2.42730425027699,-117.185886642526
8.232,-114.935421588805,-7.41351899053902,-115.136124718494,2.07964355445362,-117.215768272948
8.236,-115.311831259491,-7.72129111636819,-115.514327189647,1.73387488385781,-117.248202073505
8.24,-115.688886730239,-8.02767743270696,-115.893189060832,1.38996976771756,-117.283158828549
8.244,-116.066587255194,-8.33270017683035,-116.272709556616,1.04790017982663,-117.320609736443
8.248,-116.444932058251,-8.63638118503392,-116.652887870794,0.707638531960179,-117.360526402754
8.252,-116.823920332843,-8.93874190206555,-117.033723166178,0.369157667330623,-117.402880833508
8.256,-117.203551241738,-9.23980339029321,-117.415214574376,0.032430854086381,-117.447645428462
8.26,-117.583823916838,-9.5395863386238,-117.797361195597,-0.302568221143364,-117.494792974453
8.264,-117.964737458968,-9.83811107115391,-118.180162098429,-0.635865459652479,-117.544296638776
8.268,-118.346290937678,-10.1353975555598,-118.563616319644,-0.967486357008003,-117.596129962636
8.272,-118.728483391049,-10.4314654112107,-118.947722863988,-1.29745600934324,-117.650266854645
8.276,-119.111313825488,-10.7263339169987,-119.332480703981,-1.62579911959535,-117.706681584386
8.28,-119.494781215539,-11.0200220188607,-119.717888779718,-1.95254000367693,-117.765348776042
8.284,-119.878884503691,-11.3125483369796,-120.103945998672,-2.27770259658827,-117.826243402084
8.288,-120.26362260018,-11.6039311726226,-120.490651235497,-2.60131045846039,-117.889340777036
8.292,-120.648994382811,-11.8941885145926,-120.878003331838,-2.92338678053411,-117.954616551304
8.296,-121.034998696765,-12.1833380452281,-121.266001096139,-3.24395439106961,-118.02204670507
8.3,-121.421634354422,-12.4713971459034,-121.654643303457,-3.56303576118367,-118.091607542274
8.304,-121.808900135174,-12.7583829019396,-122.043928695276,-3.88065301062024,-118.163275684656
8.308,-122.196794785252,-13.0443121068378,-122.433855979322,-4.19682791344417,-118.237028065877
8.312,-122.585317017549,-13.3292012657053,-122.824423829388,-4.51158190366433,-118.312841925724
8.316,-122.974465511446,-13.6130665977258,-123.215630885155,-4.82493608078187,-118.390694804373
8.32,-123.364238912647,-13.8959240374867,-123.607475752018,-5.13691121526461,-118.470564536754
8.324,-123.754635833006,-14.1777892349272,-123.999957000914,-5.44752775394505,-118.552429246969
8.328,-124.145654850369,-14.4586775536252,-124.393073168155,-5.75680582534238,-118.636267342813
8.332,-124.537294508409,-14.738604067061,-124.786822755265,-6.06476524491206,-118.722057510353
8.336,-124.929553316471,-15.0175835524394,-125.181204228812,-6.37142552021446,-118.809778708598
8.34,-125.322429749415,-15.2956304815222,-125.576216020257,-6.67680585600821,-118.899410164249
8.344,-125.715922247468,-15.572759007847,-125.971856525795,-6.98092515927106,-118.990931366524
8.348,-126.110029216074,-15.8489829495502,-126.368124106203,-7.283802044137,-119.084322062066
8.352,-126.504749025748,-16.1243157668599,-126.765017086688,-7.58545483676535,-119.179562249923
8.356,-126.900080011939,-16.3987705331748,-127.162533756755,-7.88590158012332,-119.276632176632
8.36,-127.296020474891,-16.6723598984271,-127.560672370048,-8.1851600387033,-119.375512331345
8.364,-127.692568679507,-16.9450960432787,-127.959431144227,-8.4832477031529,-119.476183441075
8.368,-128.089722855219,-17.2169906225027,-128.358808260827,-8.78018179483835,-119.578626465989
8.372,-128.487481195865,-17.4880546958041,-128.758801865129,-9.07597927032388,-119.682822594805
8.376,-128.885841859564,-17.7582986443438,-129.159410066034,-9.370656825785,-119.788753240249
8.38,-129.284802968597,-18.0277320714168,-129.560630935944,-9.66423090133505,-119.896400034609
8.384,-129.684362609291,-18.2963636862948,-129.962462510638,-9.9567176852869,-120.005744825351
8.388,-130.084518831913,-18.5642011713178,-130.364902789162,-10.2481331183326,-120.11676967083
8.392,-130.48526965056,-18.8312510341815,-130.767949733722,-10.5384928976538,-120.229456836068
8.396,-130.886613043055,-19.0975184503922,-131.17160126957,-10.8278124809528,-120.343788788617
8.4,-131.288546950851,-19.3630071053914,-131.575855284913,-11.1161070904139,-120.459748194499
8.404,-131.691069278938,-19.6277190523584,-131.980709630807,-11.4033917165884,-120.577317914218
8.408,-132.094177895753,-19.8916546104157,-132.386162121073,-11.6896811222078,-120.696480998865
8.412,-132.497870633094,-20.1548123388002,-132.792210532203,-11.9749898459191,-120.817220686283
8.416,-132.902145286039,-20.4171891347013,-133.198852603279,-12.2593322059538,-120.939520397325
8.42,-133.306999612872,-20.6787805136218,-133.606086035899,-12.5427223037148,-121.063363732184
8.424,-133.71243133501,-20.9395811372587,-134.013908494095,-12.8251740272995,-121.188734466795
8.428,-134.11843813694,-21.1995856485811,-134.422317604272,-13.1067010549421,-121.31561654933
8.432,-134.525017666154,-21.4587898489376,-134.83131095514,-13.3873168583814,-121.443994096758
8.436,-134.932167533091,-21.7171921999777,-135.240886097657,-13.6670347061646,-121.573851391492
8.44,-135.339885311089,-21.9747955513188,-135.651040544973,-13.9458676668643,-121.705172878109
8.444,-135.748168536337,-22.2316088917327,-136.061771772386,-14.2238286122274,-121.837943160159
8.448,-136.15701470783,-22.4876488223224,-136.473077217295,-14.5009302202508,-121.972146997044
8.452,-136.56642128734,-22.7429403955414,-136.884954279159,-14.7771849781718,-122.107769300987
8.456,-136.976385699375,-22.9975169981731,-137.297400319472,-15.0526051853935,-122.244795134079
8.46,-137.386905331159,-23.2514191039098,-137.71041266173,-15.3272029563209,-122.38320970541
8.464,-137.797977532611,-23.5046919620036,-138.123988591409,-15.6009902231233,-122.522998368286
8.468,-138.209599616326,-23.7573825525864,-138.538125355951,-15.8739787384153,-122.664146617535
8.472,-138.621768857568,-24.00953633042,-138.952820164751,-16.1461800778503,-122.8066400869
8.476,-139.034482494265,-24.2611943220623,-139.368070189153,-16.4176056426389,-122.950464546514
8.48,-139.44773772701,-24.512391023072,-139.783872562451,-16.6882666619633,-123.095605900487
8.484,-139.861531719065,-24.7631533159551,-140.200224379892,-16.9581741953204,-123.242050184572
8.488,-140.275861596378,-25.0135003852812,-140.617122698693,-17.2273391347557,-123.389783563937
8.492,-140.690724447599,-25.2634444222837,-141.034564538054,-17.4957722070095,-123.538792331044
8.496,-141.106117324101,-25.5129918244286,-141.452546879185,-17.7634839755562,-123.689062903629
8.5,-141.522037240014,-25.762144599181,-141.871066665334,-18.0304848425413,-123.840581822793
8.504,-141.938481172258,-26.010901743071,-142.290120801825,-18.2967850506063,-123.993335751219
8.508,-142.355446060587,-26.2592604501771,-142.709706156098,-18.5623946845958,-124.147311471503
8.512,-142.772928807634,-26.5072170811626,-143.129819557758,-18.8273236731405,-124.302495884618
8.516,-143.190926278963,-26.7547678813627,-143.550457798628,-19.0915817901131,-124.458876008515
8.52,-143.609435303134,-27.0019094715849,-143.971617632811,-19.3551786559387,-124.616438976872
8.524,-144.028452671766,-27.2486391518999,-144.393295776759,-19.6181237387635,-124.775172037995
8.528,-144.447975139605,-27.4949550625299,-144.815488909339,-19.8804263554608,-124.935062553879
8.532,-144.867999424609,-27.7408562423717,-145.238193671922,-20.1420956724688,-125.096097999453
8.536,-145.288522208029,-27.9863426188222,-145.661406668462,-20.403140706448,-125.258265962014
8.54,-145.7095401345,-28.2314149549207,-146.085124465592,-20.6635703247421,-125.42155414085
8.544,-146.131049812136,-28.4760747727954,-146.509343592719,-20.9233932456278,-125.585950347092
8.548,-146.553047812638,-28.7203242665675,-146.934060542137,-21.1826180383395,-125.751442503797
8.552,-146.975530671399,-28.9641662133814,-147.359271769129,-21.4412531228544,-125.918018646275
8.556,-147.398494887624,-29.2076038878922,-147.784973692097,-21.6993067694102,-126.085666922687
8.56,-147.821936924452,-29.4506409832397,-148.211162692678,-21.9567870977459,-126.254375594932
8.564,-148.245853209082,-29.6932815399451,-148.637835115882,-22.2137020760432,-126.424133039839
8.568,-148.670240132914,-29.9355298831661,-149.064987270226,-22.4700595195432,-126.594927750683
8.572,-149.095094051687,-30.1773905681132,-149.492615427886,-22.7258670888276,-126.766748339059
8.576,-149.520411285631,-30.4188683330858,-149.920715824843,-22.9811322877377,-126.939583537106
8.58,-149.946188119619,-30.6599680593993,-150.349284661047,-23.2358624609192,-127.113422200128
8.584,-150.372420803333,-30.9006947374309,-150.778318100577,-23.4900647909842,-127.288253309593
8.588,-150.799105551431,-31.1410534379939,-151.207812271823,-23.7437462952767,-127.464065976547
8.592,-151.226238543724,-31.3810492883261,-151.637763267657,-23.9969138222565,-127.6408494454
8.596,-151.653815925352,-31.6206874520156,-152.068167145624,-24.2495740475175,-127.818593098106
8.6,-152.081833806983,-31.8599731122865,-152.499019928133,-24.5017334694788,-127.997286458654
8.604,-152.510288265001,-32.0989114581235,-152.930317602662,-24.7533984048193,-128.176919197843
8.608,-152.939175341711,-32.3375076727887,-153.36205612196,-25.0045749837575,-128.357481138203
8.612,-153.368491045546,-32.5757669243588,-153.794231404263,-25.255269145341,-128.538962258922
8.616,-153.798231351287,-32.8136943579506,-154.226839333517,-25.5054866329633,-128.721352700554
8.62,-154.228392200279,-33.0512950893647,-154.659875759604,-25.7552329904236,-128.90464276918
8.624,-154.658969500669,-33.2885741999136,-155.093336498577,-26.0045135589615,-129.088822939616
8.628,-155.089959127631,-33.5255367322444,-155.527217332904,-26.2533334758451,-129.273883857059
8.632,-155.521356923621,-33.7621876869908,-155.961514011714,-26.5016976752844,-129.459816336429
8.636,-155.953158698613,-33.9985320201124,-156.396222251056,-26.7496108926806,-129.646611358375
8.64,-156.385360230367,-34.2345746408191,-156.831337734158,-26.9970776735261,-129.834260060632
8.644,-156.817957264684,-34.4703204099698,-157.266856111701,-27.24410238863,-130.022753723071
8.648,-157.250945515681,-34.7057741388786,-157.702773002092,-27.4906892577768,-130.212083744316
8.652,-157.684320666061,-34.9409405884516,-158.13908399175,-27.7368423844389,-130.402241607311
8.656,-158.118078367403,-35.1758244686071,-158.575784635393,-27.9825658047016,-130.593218830691
8.66,-158.552214240443,-35.4104304379184,-159.012870456338,-28.2278635541375,-130.785006902201
8.664,-158.98672387538,-35.6447631034614,-159.450336946806,-28.4727397569029,-130.977597189903
8.668,-159.421602832168,-35.8788270208082,-159.88817956823,-28.7171987416729,-131.170980826557
8.672,-159.856846640837,-36.1126266941627,-160.326393751572,-28.9612451890857,-131.365148562486
8.676,-160.292450801795,-36.3461665765993,-160.764974897651,-29.2048843148284,-131.560090582823
8.68,-160.728410786165,-36.5794510703908,-161.203918377472,-29.44812209101,-131.755796286462
8.684,-161.164722036101,-36.8124845274126,-161.643219532563,-29.6909655057099,-131.952254026853
8.688,-161.601379965133,-37.0452712496004,-162.082873675319,-29.9334228559365,-132.149450819382
8.692,-162.0383799585,-37.2778154894629,-162.522876089357,-30.1755040624295,-132.347372026927
8.696,-162.475717373505,-37.5101214506236,-162.963222029868,-30.4172209854967,-132.546001044371
8.7,-162.913387539868,-37.7421932884016,-163.403906723985,-30.6585877097292,-132.745319014256
8.704,-163.351385760081,-37.9740351104096,-163.844925371153,-30.8996207531904,-132.945304617963
8.708,-163.789707309783,-38.2056509771704,-164.286273143503,-31.1403391458082,-133.145933997695
8.712,-164.228347438126,-38.4370449027503,-164.72794518624,-31.3807643159357,-133.347180870305
8.716,-164.667301368158,-38.6682208553922,-165.169936618029,-31.6209197279442,-133.549016890085
8.72,-165.106564297207,-38.8991827581655,-165.612242531392,-31.8608302319115,-133.751412299481
8.724,-165.546131397273,-39.1299344896108,-166.054857993112,-32.1005211213506,-133.954336871761
8.728,-165.985997815422,-39.3604798843864,-166.497778044637,-32.340016944754,-134.157761099884
8.732,-166.426158674196,-39.5908227339144,-166.940997702501,-32.5793401734568,-134.361657529045
8.736,-166.866609072011,-39.8209667870243,-167.384511958738,-32.8185098781806,-134.566002080557
8.74,-167.307344083583,-40.0509157505891,-167.82831578131,-33.0575405931943,-134.770775188116
8.744,-167.748358760339,-40.2806732901582,-168.272404114541,-33.2964415374503,-134.975962577091
8.748,-168.18964813085,-40.510243030584,-168.716771879556,-33.5352163129711,-135.181555566585
8.752,-168.631207201258,-40.739628556641,-169.16141397472,-33.773863122016,-135.387550852704
8.756,-169.073030955713,-40.9688334136328,-169.606325276092,-34.0123754562761,-135.593949819816
8.76,-169.515114356818,-41.1978611080006,-170.051500637877,-34.2507431370443,-135.800757500833
8.764,-169.957452346075,-41.426715107912,-170.496934892889,-34.4889535427876,-136.007981350102
8.768,-170.400039844335,-41.6553988438497,-170.942622853015,-34.726992856123,-136.215629996892
8.772,-170.842871752262,-41.8839157091866,-171.388559309684,-34.9648471901083,-136.423712119576
8.776,-171.285942950791,-42.1122690607514,-171.834739034352,-35.2025035007553,-136.632235533597
8.78,-171.729248301597,-42.34046221939,-172.281156778971,-35.4399502437164,-136.841206535254
8.784,-172.17278264757,-42.5684984705104,-172.727807276486,-35.6771777767332,-137.050629499753
8.788,-172.616540813289,-42.7963810646232,-173.174685241322,-35.9141785394771,-137.260506701844
8.792,-173.060517605508,-43.0241132178748,-173.621785369878,-36.1509470581358,-137.470838311742
8.796,-173.504707813638,-43.2516981125641,-174.069102341034,-36.3874798257982,-137.681622515236
8.8,-173.949106210245,-43.479138897655,-174.516630816652,-36.6237751054566,-137.892855711195
8.804,-174.393707551539,-43.7064386892825,-174.964365442088,-36.8598326939087,-138.104532748179
8.808,-174.838506577877,-43.9336005712434,-175.412300846705,-37.0956536750883,-138.316647171616
8.812,-175.28349801427,-44.1606275954826,-175.860431644394,-37.331240182171,-138.529191462223
8.816,-175.728676570884,-44.3875227825705,-176.308752434096,-37.5665951801547,-138.742157253941
8.82,-176.174036943559,-44.6142891221696,-176.757257800329,-37.8017222748538,-138.955535525475
8.824,-176.61957381432,-44.8409295734951,-177.205942313719,-38.0366255501566,-139.169316763563
8.828,-177.065281851901,-45.0674470657664,-177.654800531536,-38.2713094327981,-139.383491098738
8.832,-177.511155712266,-45.2938444986491,-178.103826998232,-38.5057785823683,-139.598048415864
8.836,-177.957190039133,-45.5201247426918,-178.553016245982,-38.7400378035387,-139.812978442444
8.84,-178.40337946451,-45.7462906397542,-179.002362795233,-38.9740919772716,-140.028270817961
8.844,-178.849718609225,-45.9723450034244,-179.451861155247,-39.2079460078728,-140.243915147375
8.848,-179.296202083462,-46.1982906194346,-179.901505824664,-39.4416047830053,-140.459901041658
8.852,-179.742824487301,-46.4241302460635,-180.351291292044,-39.675073144159,-140.676218147885
8.856,-180.189580411264,-46.6498666145355,-180.801212036436,-39.908355865417,-140.89285617102
8.86,-180.636464436852,-46.8755024294107,-181.251262527937,-40.1414576387356,-141.109804889201
8.864,-181.083471137102,-47.10104036897,-181.70143722825,-40.3743830642675,-141.327054163983
8.868,-181.530595077132,-47.3264830855905,-182.151730591259,-40.6071366445437,-141.544593946715
8.872,-181.977830814693,-47.5518332061167,-182.60213706359,-40.8397227815679,-141.762414282023
8.876,-182.425172900728,-47.7770933322248,-183.052651085192,-41.0721457760715,-141.98050530912
8.88,-182.872615879926,-48.0022660407786,-183.503267089898,-41.3044098283538,-142.198857261544
8.884,-183.320154291281,-48.2273538841835,-183.953979506012,-41.5365190402336,-142.417460465779
8.888,-183.767782668654,-48.4523593907278,-184.40478275688,-41.7684774177857,-142.636305339094
8.892,-184.215495541333,-48.6772850649246,-184.855671261469,-42.0002888745817,-142.855382386887
8.896,-184.663287434604,-48.9021333878443,-185.306639434952,-42.2319572352291,-143.074682199723
8.9,-185.111152870305,-49.1269068174413,-185.757681689284,-42.463486239081,-143.294195450203
8.904,-185.559086367405,-49.351607788877,-186.208792433793,-42.6948795439804,-143.513912889813
8.908,-186.007082442563,-49.5762387148338,-186.659966075756,-42.9261407299778,-143.733825345779
8.912,-186.455135610702,-49.8008019858283,-187.111197020993,-43.1572733029592,-143.953923718034
8.916,-186.903240385575,-50.0252999705157,-187.562479674447,-43.3882806981458,-144.174198976301
8.92,-187.351391280341,-50.2497350159892,-188.013808440775,-43.6191662834441,-144.394642157331
8.924,-187.79958280813,-50.4741094480764,-188.465177724934,-43.8499333626298,-144.615244362305
8.928,-188.247809482618,-50.6984255716306,-188.916581932772,-44.0805851783582,-144.835996754414
8.932,-188.6960658186,-50.9226856708109,-189.368015471613,-44.311124915,-145.056890556613
8.936,-189.144346332558,-51.1468920093693,-189.819472750847,-44.5415557013077,-145.277917049539
8.94,-189.592645543238,-51.3710468309215,-190.27094818252,-44.7718806129096,-145.499067569611
8.944,-190.04095797222,-51.5951523592202,-190.722436181923,-45.0021026746488,-145.720333507275
8.948,-190.489278144486,-51.8192107984206,-191.173931168178,-45.2322248627651,-145.941706305412
8.952,-190.937600588998,-52.0432243333438,-191.625427564824,-45.4622501069359,-146.163177457888
8.956,-191.385919839265,-52.2671951297335,-192.076919800412,-45.6921812921796,-146.384738508233
8.96,-191.834230433913,-52.4911253345085,-192.528402309085,-45.9220212606351,-146.60638104845
8.964,-192.282526917255,-52.7150170760139,-192.979869531164,-46.151772813222,-146.828096717942
8.968,-192.73080383986,-52.9388724642666,-193.431315913734,-46.3814387111902,-147.049877202544
8.972,-193.179055759119,-53.162693591192,-193.882735911229,-46.6110216775705,-147.271714233659
8.976,-193.627277239812,-53.3864825308676,-194.334123986011,-46.8405243985332,-147.493599587478
8.98,-194.075462854673,-53.6102413397521,-194.785474608952,-47.0699495246525,-147.7155250843
8.984,-194.52360718495,-53.8339720569152,-195.236782260013,-47.2992996721001,-147.937482587913
8.988,-194.97170482097,-54.0576767042633,-195.688041428821,-47.5285774237596,-148.159464005062
8.992,-195.419750362698,-54.2813572867642,-196.139246615246,-47.7577853302736,-148.381461284972
8.996,-195.867738420291,-54.5050157926614,-196.590392329968,-47.9869259110302,-148.603466418938
9,-196.315663614661,-54.7286541936934,-197.041473095058,-48.2160016550877,-148.82547143997
9.004,-196.763520578018,-54.9522744452998,-197.492483444538,-48.4450150220505,-149.047468422487
9.008,-197.21130395443,-55.1758784868347,-197.94341792495,-48.6739684428936,-149.269449482057
9.012,-197.65900840037,-55.3994682417687,-198.394271095924,-48.9028643207409,-149.491406775183
9.016,-198.106628585256,-55.6230456178906,-198.84503753073,-49.131705031602,-149.713332499128
9.02,-198.554159192,-55.8466125075046,-199.295711816843,-49.3604929250715,-149.935218891771
9.024,-199.001594917548,-56.0701707876278,-199.746288556497,-49.5892303249934,-150.157058231503
9.028,-199.448930473412,-56.2937223201803,-200.196762367231,-49.8179195300875,-150.378842837144
9.032,-199.89616058621,-56.5172689521735,-200.647127882448,-50.0465628145494,-150.600565067898
9.036,-200.343279998196,-56.7408125158983,-201.097379751947,-50.2751624286228,-150.822217323324
9.04,-200.790283467781,-56.9643548291062,-201.547512642475,-50.5037205991415,-151.043792043334
9.044,-201.237165770067,-57.1878976951894,-201.997521238262,-50.7322395300497,-151.265281708212
9.048,-201.683921697358,-57.4114429033589,-202.447400241549,-50.9607214028987,-151.48667883865
9.052,-202.130546059684,-57.6349922288172,-202.897144373125,-51.1891683773237,-151.707975995801
9.056,-202.577033685307,-57.8585474329328,-203.346748372852,-51.4175825914983,-151.929165781354
9.06,-203.023379421233,-58.0821102634065,-203.796207000182,-51.6459661625723,-152.15024083761
9.064,-203.469578133719,-58.3056824544387,-204.245515034679,-51.8743211870924,-152.371193847587
9.068,-203.915624708767,-58.5292657268927,-204.69466727653,-52.1026497414071,-152.592017535123
9.072,-204.361514052624,-58.7528617884574,-205.143658547052,-52.3309538820547,-152.812704664997
9.076,-204.807241092273,-58.9764723338043,-205.592483689199,-52.5592356461399,-153.033248043059
9.08,-205.25280077592,-59.2000990447434,-206.041137568059,-52.7874970516945,-153.253640516364
9.084,-205.698188073474,-59.423743590379,-206.489615071344,-53.0157400980276,-153.473874973317
9.088,-206.143397977028,-59.6474076272588,-206.937911109888,-53.2439667660637,-153.693944343825
9.092,-206.588425501327,-59.8710927995247,-207.386020618123,-53.4721790186687,-153.913841599454
9.096,-207.03326568424,-60.0948007390578,-207.83393855456,-53.7003788009679,-154.133559753592
9.1,-207.477913587219,-60.3185330656246,-208.281659902263,-53.9285680406518,-154.353091861611
9.104,-207.922364295759,-60.5422913870182,-208.729179669317,-54.1567486482751,-154.572431021042
9.108,-208.366612919849,-60.7660772991977,-209.176492889289,-54.3849225175421,-154.791570371747
9.112,-208.810654594416,-60.9898923864294,-209.623594621685,-54.6130915255903,-155.010503096094
9.116,-209.25448447977,-61.2137382214172,-210.070479952401,-54.8412575332634,-155.229222419138
9.12,-209.698097762038,-61.4376163654407,-210.517143994173,-55.0694223853743,-155.447721608799
9.124,-210.141489653594,-61.6615283684856,-210.963581887004,-55.2975879109639,-155.665993976041
9.128,-210.584655393483,-61.8854757693716,-211.409788798614,-55.5257559235543,-155.88403287506
9.132,-211.027590247838,-62.1094600958838,-211.855759924852,-55.7539282213906,-156.101831703461
9.136,-211.470289510299,-62.3334828648935,-212.301490490127,-55.9821065876832,-156.319383902444
9.14,-211.912748502411,-62.5575455824873,-212.74697574782,-56.2102927908374,-156.536682956982
9.144,-212.354962574027,-62.7816497440848,-213.192210980689,-56.4384885846833,-156.753722396006
9.148,-212.79692710371,-63.00579683456,-213.637191501279,-56.6666957086956,-156.970495792584
9.152,-213.23863749911,-63.2299883283606,-214.081912652311,-56.8949158882126,-157.186996764099
9.156,-213.680089197354,-63.4542256896237,-214.526369807074,-57.1231508346472,-157.403218972427
9.16,-214.12127766542,-63.6785103722899,-214.970558369807,-57.3514022456925,-157.619156124115
9.164,-214.562198400501,-63.9028438202168,-215.414473776078,-57.5796718055267,-157.834801970551
9.168,-215.00284693038,-64.1272274672909,-215.858111493148,-57.8079611850113,-158.050150308137
9.172,-215.443218813774,-64.3516627375357,-216.30146702034,-58.0362720418822,-158.265194978458
9.176,-215.883309640694,-64.5761510452214,-216.744535889389,-58.2646060209427,-158.479929868446
9.18,-216.323115032778,-64.8006937949698,-217.187313664794,-58.4929647542495,-158.694348910545
9.184,-216.762630643639,-65.0252923818596,-217.629795944163,-58.7213498612909,-158.908446082872
9.188,-217.20185215919,-65.2499481915297,-218.071978358542,-58.9497629491716,-159.12221540937
9.192,-217.640775297963,-65.4746626002811,-218.513856572745,-59.1782056127824,-159.335650959963
9.196,-218.079395811435,-65.6994369751759,-218.955426285681,-59.4066794349743,-159.548746850706
9.2,-218.517709484332,-65.9242726741371,-219.396683230659,-59.6351859867259,-159.761497243933
9.204,-218.955712134933,-66.1491710460452,-219.837623175702,-59.8637268273101,-159.973896348392
9.208,-219.393399615365,-66.3741334308342,-220.278241923843,-60.0923035044536,-160.18593841939
9.212,-219.830767811897,-66.5991611595849,-220.71853531342,-60.3209175544974,-160.397617758923
